,일자,요일,본사정원수,본사휴가자수,본사출장자수,현본사소속재택근무자수,밥,국,메인,중식계
933,2019-11-28,목,3104,167,297,0.0,밥,아욱국,닭볶음탕,644.0
934,2019-11-29,금,3104,282,326,0.0,오므라이스,미소장국,모듬튀김,572.0
935,2019-12-02,월,3111,169,201,0.0,밥,열무된장국,훈제오리구이,1140.0
936,2019-12-03,화,3111,115,247,0.0,밥,홍합탕,마늘간장치킨,873.0
937,2019-12-04,수,3111,118,257,0.0,김치볶음밥/계란,팽이장국,해물까스*칠리소스,879.0
938,2019-12-05,목,3111,145,280,0.0,밥,쇠고기샤브국,닭갈비,779.0
939,2019-12-06,금,3111,312,299,0.0,밥,근대국,수제돈가스,631.0
940,2019-12-09,월,3111,190,192,0.0,밥,들깨시래기국,유자청돈육볶음,1120.0
941,2019-12-10,화,3111,155,248,0.0,밥,매운소고기국,유린기,742.0
942,2019-12-11,수,3111,168,265,0.0,단호박영양밥,유부장국,새송이너비아니구이,858.0
943,2019-12-12,목,3111,190,257,0.0,밥,굴미역국,매운돼지갈비찜,731.0
944,2019-12-13,금,3111,266,310,0.0,밥,참치김치찌개,안동찜닭,639.0
945,2019-12-16,월,3111,206,211,0.0,밥,열무된장국,훈제오리볶음,1103.0
946,2019-12-17,화,3111,155,267,0.0,밥,무채국,소고기숙주볶음,739.0
947,2019-12-18,수,3111,169,283,0.0,콩나물밥,미소장국,언양식불고기*양파채,683.0
948,2019-12-19,목,3111,165,270,0.0,밥,된장찌개,대패삼겹*파채,862.0
949,2019-12-20,금,3111,337,261,0.0,밥,감자양파국,매운닭찜,481.0
950,2019-12-23,월,3111,343,228,0.0,밥,아욱국,돈육김치볶음,741.0
951,2019-12-24,화,3111,478,216,0.0,밥,오징어국,치킨핑거,462.0
952,2019-12-26,목,3111,538,249,0.0,밥,된장찌개,짬뽕불고기,594.0
953,2019-12-27,금,3111,706,236,0.0,파인애플볶음밥,가쯔오장국,사천식탕수육,387.0
954,2019-12-30,월,3111,563,192,0.0,밥,고추장찌개,버섯불고기,652.0
955,2019-12-31,화,3111,709,149,0.0,밥,배추된장국,닭볶음탕,349.0
956,2020-01-02,목,2821,255,133,0.0,밥,떡국,제육볶음,985.0
957,2020-01-03,금,2821,321,186,0.0,비빔밥,미소장국,탕수어,635.0
958,2020-01-06,월,2821,119,203,5.0,밥,된장찌개,돈육김치볶음,1133.0
959,2020-01-07,화,2821,95,204,7.0,밥,미역국,순살파닭,904.0
960,2020-01-08,수,2821,117,222,5.0,곤드레밥*양념장,맑은국,돈육강정,740.0
961,2020-01-09,목,2821,124,241,7.0,밥,육개장,가자미튀김,773.0
962,2020-01-10,금,2821,264,262,3.0,참치회덮밥,미소장국,또띠아피자,573.0
963,2020-01-13,월,2821,141,218,0.0,밥,근대국,훈제오리구이,945.0
964,2020-01-14,화,2821,96,236,0.0,밥,시래기국,함박스테이크*소스,820.0
965,2020-01-15,수,2821,97,235,0.0,단호박영양밥,연두부탕,오징어숙회무침,633.0
966,2020-01-16,목,2821,92,244,0.0,밥,해물된장찌개,묵은지닭찜,761.0
967,2020-01-17,금,2821,242,269,0.0,김치필라프,크림스프,토마토스파게티,696.0
968,2020-01-20,월,2821,132,199,0.0,밥,순두부찌개,닭갈비,1075.0
969,2020-01-21,화,2821,96,237,0.0,밥,어묵국,등갈비김치찜,868.0
970,2020-01-22,수,2821,130,232,0.0,불고기비빔밥,미역장국,허니버터치킨,782.0
971,2020-01-23,목,2821,481,141,0.0,밥,아욱국,돼지갈비찜,685.0
972,2020-01-28,화,2821,284,143,0.0,밥,황태국,오리고추장볶음,1042.0
973,2020-01-29,수,2821,101,214,0.0,콩나물밥*양념장,가쯔오장국,치킨핑거,1197.0
974,2020-01-30,목,2821,76,261,0.0,밥,들깨시래기국,닭오븐구이,736.0
975,2020-01-31,금,2821,183,265,0.0,김치제육덮밥,계란국,오징어튀김,623.0
976,2020-02-03,월,2872,101,208,1.0,밥,미역국,쇠고기낙지볶음,1081.0
977,2020-02-04,화,2872,72,222,0.0,밥,차돌박이찌개,돈육강정,849.0
978,2020-02-05,수,2872,62,215,0.0,단호박영양밥,유부장국,언양식불고기,660.0
979,2020-02-06,목,2872,90,233,0.0,밥,어묵탕,동파삼겹수육,637.0
980,2020-02-07,금,2872,140,247,0.0,밥,두부김치국,굴비구이,539.0
981,2020-02-10,월,2872,65,136,0.0,밥,매운콩나물국,소고기숙주볶음,1233.0
982,2020-02-11,화,2872,52,198,0.0,밥,냉이된장찌개,레몬탕수육,1075.0
983,2020-02-12,수,2872,65,210,0.0,곤드레밥*강된장,팽이장국,닭데리야끼조림,1173.0
984,2020-02-13,목,2872,71,249,0.0,밥,동태찌개,돈육간장볶음,834.0
985,2020-02-14,금,2872,160,273,0.0,김밥볶음밥,미니짬뽕,크림새우,776.0
986,2020-02-17,월,2872,74,196,0.0,밥,쇠고기샤브국,유자청제육볶음,1370.0
987,2020-02-18,화,2872,47,239,0.0,밥,차돌된장찌개,주꾸미볶음,939.0
988,2020-02-19,수,2872,62,224,0.0,나물비빔밥,미소장국,사과고구마그라탕,930.0
989,2020-02-20,목,2872,78,254,0.0,밥,근대국,간장마늘치킨,826.0
990,2020-02-21,금,2872,181,277,0.0,밥,들깨미역국,짬뽕불고기,627.0
991,2020-02-24,월,2872,144,156,0.0,밥,된장찌개,돈육김치볶음,1282.0
992,2020-02-25,화,2872,117,158,0.0,밥,부대찌개,훈제오리구이,1238.0
993,2020-02-26,수,2872,109,190,0.0,낙지비빔밥,팽이장국,치킨텐더*콘소스D,1105.0
994,2020-02-27,목,2872,121,217,5.0,밥,북어국,닭갈비,1000.0
995,2020-02-28,금,2872,210,234,7.0,밥,아욱국,소고기장조림,750.0
996,2020-03-02,월,2950,108,133,14.0,밥,두부김치국,소고기버섯볶음,1362.0
997,2020-03-03,화,2950,76,185,12.0,밥,쇠고기무국,오징어볶음*소면,1074.0
998,2020-03-04,수,2950,74,205,19.0,콩나물밥*달래장,고추장찌개,갈치구이,999.0
999,2020-03-05,목,2950,84,232,15.0,밥,미역국,수원왕갈비통닭,989.0
1000,2020-03-06,금,2950,166,251,12.0,곤드레밥,건새우아욱국,돈육간장볶음,642.0
1001,2020-03-09,월,2950,91,129,16.0,밥,콩나물국,소불고기,1276.0
1002,2020-03-10,화,2950,67,168,20.0,밥,대파육개장*칼국수,가자미엿장조림,1019.0
1003,2020-03-11,수,2950,74,197,23.0,카레라이스,,,967.0
1004,2020-03-12,목,2950,78,243,17.0,밥,순두부찌개,해물돼지갈비찜,804.0
1005,2020-03-13,금,2950,165,259,20.0,밥,설렁탕,동태포전,593.0
1006,2020-03-16,월,2950,69,138,21.0,밥,어묵국,돈육굴소스볶음,1284.0
1007,2020-03-17,화,2950,61,171,20.0,밥,대구탕,차돌박이숙주볶음,914.0
1008,2020-03-18,수,2950,47,210,25.0,마파두부덮밥,조갯살무국,레몬유린기,831.0
1009,2020-03-19,목,2950,70,235,19.0,밥,콩비지찌개,짜장닭볶음,829.0
1010,2020-03-20,금,2950,176,263,135.0,밥,갈비탕,칠리새우,627.0
1011,2020-03-23,월,2950,109,178,285.0,밥,시래기국,오리양념불고기*쌈무,1110.0
1012,2020-03-24,화,2950,131,137,303.0,밥,소고기미역국,해물누룽지탕,1083.0
1013,2020-03-25,수,2950,122,146,303.0,밥,유부주머니국,목살스테이크,1022.0
1014,2020-03-26,목,2950,133,133,288.0,밥,배추된장국,제육볶음,955.0
1015,2020-03-27,금,2950,254,156,260.0,봄나물비빔밥,맑은국,치킨너겟,839.0
1016,2020-03-30,월,2950,230,53,488.0,밥,우렁된장찌개,주꾸미볶음,1000.0
1017,2020-03-31,화,2950,193,43,533.0,밥,고추장찌개,안동찜닭,859.0
1018,2020-04-01,수,2962,228,56,420.0,밥,들깨시래기국,삼겹살수육&풋고추,939.0
1019,2020-04-02,목,2962,236,89,395.0,밥,경상도식소고기국,등갈비김치찜,1009.0
1020,2020-04-03,금,2962,350,149,340.0,밥,순대국밥,고추튀김,802.0
1021,2020-04-06,월,2962,206,152,477.0,밥,미역국,오리불고기,1161.0
1022,2020-04-07,화,2962,164,156,490.0,밥,꽃게된장국,후르츠탕수육,969.0
1023,2020-04-08,수,2962,159,172,479.0,낙지비빔밥,계란국,닭강정,1032.0
1024,2020-04-09,목,2962,154,186,488.0,밥,두부김치국,소고기브로컬리볶음,880.0
1025,2020-04-10,금,2962,316,209,417.0,고기듬뿍카레라이스,미니우동,고구마고로케,780.0
1026,2020-04-13,월,2962,165,146,447.0,밥,아욱국,치즈닭갈비,1145.0
1027,2020-04-14,화,2962,200,176,485.0,밥,홍초콩나물국,LA갈비구이,879.0
1028,2020-04-16,목,2962,265,182,447.0,밥,전복장각삼계탕,육전,947.0
1029,2020-04-17,금,2962,325,221,389.0,밥,소고기당면국,바질페스토스파게티,759.0
1030,2020-04-20,월,2962,145,143,471.0,밥,황태국,우엉불고기,1089.0
1031,2020-04-21,화,2962,126,171,450.0,밥,멸치국수,오향장육,911.0
1032,2020-04-22,수,2962,132,204,443.0,밥,나주곰탕,춘천닭갈비,945.0
1033,2020-04-23,목,2962,107,251,437.0,밥,새우완자탕,고구마치즈돈까스,880.0
1034,2020-04-24,금,2962,232,267,387.0,밥,대구지리탕,카레닭볶음,639.0
1035,2020-04-27,월,2962,125,192,418.0,밥,육개장,수원왕갈비,1223.0
1036,2020-04-28,화,2962,118,223,410.0,건강비빔밥*약고추장,제첩두부국,깻잎전,824.0
1037,2020-04-29,수,2962,221,250,396.0,새우날치알볶음밥,쌀국수,장어구이*소스,680.0
1038,2020-05-04,월,2962,1113,117,189.0,밥,버섯들깨국,삼겹살더덕고추장구이,504.0
1039,2020-05-06,수,2962,104,177,291.0,밥,왕갈비탕,해물전,1254.0
1040,2020-05-07,목,2962,76,236,285.0,밥,냉메밀소바,히레카츠*소스,959.0
1041,2020-05-08,금,2962,153,265,246.0,밥,아욱수제비국,해물섞어찜,620.0
1042,2020-05-11,월,2962,94,195,245.0,밥,돈육김치찌개,냉족발야채무침,1249.0
1043,2020-05-12,화,2962,67,230,250.0,밥,열무물국수,소갈비찜,968.0
1044,2020-05-13,수,2962,68,242,236.0,밥,닭개장,떡갈비,844.0
1045,2020-05-14,목,2962,71,281,212.0,소고기콩나물밥*양념,들깨미역국,바싹불고기*양파초절임,793.0
1046,2020-05-15,금,2962,161,296,201.0,밥,유부주머니된장국,생선까스*타르,614.0
1047,2020-05-18,월,2962,96,223,246.0,밥,연두부탕,제육볶음,1141.0
1048,2020-05-19,화,2962,78,235,237.0,밥,들깨수제비,닭볶음탕,935.0
1049,2020-05-20,수,2962,71,243,258.0,닭살카레라이스,미역미소시루,후르츠탕수육,791.0
1050,2020-05-21,목,2962,63,269,218.0,밥,차돌된장찌개,주꾸미볶음,653.0
1051,2020-05-22,금,2962,226,277,206.0,소불고기덮밥,맑은국,야채비빔만두,512.0
1052,2020-05-25,월,2962,98,206,229.0,밥,매콤콩나물국,짬뽕불고기,1062.0
1053,2020-05-26,화,2962,70,220,200.0,밥,시래기국,고추잡채*꽃빵,781.0
1054,2020-05-27,수,2962,65,234,235.0,곤드레밥*양념장,무채국,꽁치한마리구이,704.0
1055,2020-05-28,목,2962,66,270,212.0,밥,콩비지찌개,오징어볶음,662.0
1056,2020-05-29,금,2962,236,284,202.0,마파두부덮밥,유부장국,레몬유린기,450.0
1057,2020-06-01,월,2956,109,185,215.0,밥,소고기미역국,닭갈비,1114.0
1058,2020-06-02,화,2956,64,231,213.0,밥,된장찌개,돈육고추장볶음,761.0
1059,2020-06-03,수,2956,63,251,191.0,열무보리비빔밥/강된장,가쯔오장국,깐풍육,693.0
1060,2020-06-04,목,2956,71,284,208.0,밥,육개장,소고기장조림,657.0
1061,2020-06-05,금,2956,233,291,176.0,베이컨김치볶음밥,냉모밀국수,해물부추전,505.0
1062,2020-06-08,월,2956,121,236,201.0,밥,대구탕,오삼불고기,1130.0
1063,2020-06-09,화,2956,68,253,177.0,밥,시금치된장국,닭볶음탕,823.0
1064,2020-06-10,수,2956,75,248,201.0,나물비빔밥,오이사과냉국,치킨핑거,719.0
1065,2020-06-11,목,2956,82,280,172.0,밥,매운소고기국,굴비구이,682.0
1066,2020-06-12,금,2956,204,303,175.0,돈육버섯고추장덮밥,팽이무국,양파링카레튀김,516.0
1067,2020-07-01,수,2997,71,252,153.0,밥,냉모밀국수,매운돈갈비찜,866.0
1068,2020-07-02,목,2997,82,268,152.0,밥,대파육개장,홍어미나리초무침,675.0
1069,2020-07-03,금,2997,261,288,157.0,카레라이스,동태알탕,부추고추전*간장,607.0
1070,2020-07-06,월,2997,126,220,172.0,밥,매운소고기무국,춘천닭갈비,1132.0
1071,2020-07-07,화,2997,77,242,152.0,밥,물만두국,오리불고기,917.0
1072,2020-07-08,수,2997,77,251,158.0,밥,한방설렁탕,오징어초무침,847.0
1073,2020-07-09,목,2997,99,290,159.0,밥,시금치된장국,닭볶음탕,717.0
1074,2020-07-10,금,2997,233,290,135.0,밥,맑은콩나물국,돈육고추장볶음,611.0
1075,2020-07-13,월,2997,118,225,148.0,마파두부덮밥,미역미소시루,레몬유린기,1260.0
1076,2020-07-14,화,2997,80,224,143.0,밥,건새우무채국,쭈꾸미삼겹고추장볶음,814.0
1077,2020-07-15,수,2997,80,248,183.0,비빔밥*약고추장,콩가루배춧국,열기어구이,842.0
1078,2020-07-16,목,2997,102,274,166.0,밥,장각삼계탕,해물잡채,971.0
1079,2020-07-17,금,2997,249,291,148.0,밥,김치우동,수제돈가스*소스,656.0
1080,2020-07-20,월,2997,157,220,140.0,밥,호박맑은국,돈육김치볶음,1190.0
1081,2020-07-21,화,2997,138,222,129.0,밥,닭개장,양장피,861.0
1082,2020-07-22,수,2997,165,250,149.0,밥,아욱국,오리불고기,823.0
1083,2020-07-23,목,2997,156,274,134.0,밥,소고기미역국,깻잎통닭*치킨소스,758.0
1084,2020-07-24,금,2997,344,281,115.0,밥,해물수제비국,만가닥버섯불고기,450.0
1085,2020-07-27,월,2997,271,182,120.0,밥,황태미역국,안동찜닭,1118.0
1086,2020-07-28,화,2997,252,213,150.0,밥,호박된장찌개,목살스테이크,873.0
1087,2020-07-29,수,2997,256,233,150.0,밥,우거지국,삼겹살수육,871.0
1088,2020-07-30,목,2997,346,242,130.0,낙지비빔밥*계란후라이,팽이장국,후라이드*강정소스,704.0
1089,2020-07-31,금,2997,496,261,125.0,밥,짜글이돼지찌개,새우까스*소스,477.0
1090,2020-08-03,월,2989,494,155,115.0,밥,김치두부국,오리대패불고기,1033.0
1091,2020-08-04,화,2989,464,172,115.0,밥,냉이된장국,돈갈비찜,776.0
1092,2020-08-05,수,2989,490,182,115.0,밥,맑은콩나물국,장어강정,720.0
1093,2020-08-06,목,2989,482,218,109.0,밥,건새우아욱국,쭈삼불고기,763.0
1094,2020-08-07,금,2989,605,239,142.0,밥,얼갈이된장국,닭다리바베큐오븐구이,476.0
1095,2020-08-10,월,2989,476,191,95.0,밥,뼈없는감자탕,생선까스&소스,1011.0
1096,2020-08-11,화,2989,456,188,102.0,밥,떡국,매운쇠고기버섯볶음,805.0
1097,2020-08-12,수,2989,449,213,111.0,밥,북어채국,오징어볶음&소면사리,701.0
1098,2020-08-13,목,2989,504,245,112.0,밥,유부장국,바베큐폭립,594.0
1099,2020-08-14,금,2989,644,256,116.0,밥,동태탕,살살치킨&칠리소스,477.0
1100,2020-08-18,화,2989,469,195,105.0,밥,부대찌개,치즈닭갈비,971.0
1101,2020-08-19,수,2989,420,227,126.0,밥,맑은버섯육개장,매콤해물볶음,801.0
1102,2020-08-20,목,2989,390,232,125.0,밥,순남시래기국,오리불고기,749.0
1103,2020-08-21,금,2989,497,249,149.0,밥,어묵국,오향장육,514.0
1104,2020-08-24,월,2989,302,185,249.0,밥,바지락미역국,콩나물두루치기,1178.0
1105,2020-08-25,화,2989,219,190,285.0,밥,시금치된장국,카레닭찜,1046.0
1106,2020-08-26,수,2989,215,197,363.0,밥,나주곰탕,적어구이&양념장,897.0
1107,2020-08-27,목,2989,205,211,316.0,밥,다슬기아욱국,돈사태김치찜,963.0
1108,2020-08-28,금,2989,320,230,297.0,밥,순두부찌개,소불고기,784.0
1109,2020-08-31,월,2989,183,163,464.0,밥,황태콩나물해장국,궁보계정,1243.0
1110,2020-09-01,화,3132,73,111,527.0,밥,우거지국,매콤돼지갈비찜,1021.0
1111,2020-09-02,수,3132,78,155,522.0,밥,오리들깨탕,냉족발야채무침,1006.0
1112,2020-09-03,목,3132,119,195,511.0,밥,매운계란파국,마파두부,924.0
1113,2020-09-04,금,3132,208,221,462.0,밥,옹심이만두국,대패삽겹숙주볶음,746.0
1114,2020-09-07,월,3132,122,163,439.0,밥,아욱된장국,생선까스*소스,1186.0
1115,2020-09-08,화,3132,91,173,441.0,계란채소볶음밥,짬뽕국,짜장소스,986.0
1116,2020-09-09,수,3132,102,180,424.0,밥,홍합살미역국,수육*새우젓*쌈장,965.0
1117,2020-09-10,목,3132,106,220,430.0,밥,돈육김치찌개,수완왕갈비맛통닭,881.0
1118,2020-09-11,금,3132,211,259,376.0,밥,잔치국수,수제어묵소세지핫도그,661.0
1119,2020-09-14,월,3132,102,188,368.0,밥,배추국,오리고추장불고기,1191.0
1120,2020-09-15,화,3132,79,209,422.0,밥,순두부찌개,류산슬,855.0
1121,2020-09-16,수,3132,72,229,361.0,밥,유부장국,목살찹스테이크,953.0
1122,2020-09-17,목,3132,84,245,368.0,밥,감자수제비국,쇠고기낙지볶음,797.0
1123,2020-09-18,금,3132,241,281,310.0,밥,버섯국,고추마요치킨,570.0
1124,2020-09-21,월,3132,105,210,354.0,밥,옹심이만둣국,춘천닭갈비,1176.0
1125,2020-09-22,화,3132,99,224,342.0,밥,매운콩나물국,돈갈비찜,908.0
1126,2020-09-23,수,3132,88,234,345.0,밥,갈비탕,오향장육,970.0
1127,2020-09-24,목,3132,102,262,314.0,밥,북엇국,콩나물파채불고기,739.0
1128,2020-09-25,금,3132,237,287,265.0,밥,동태탕,닭다리살스테이크,540.0
1129,2020-09-28,월,3132,985,188,142.0,밥,떡만두국,오리대패불고기,358.0
1130,2020-10-05,월,3008,91,131,292.0,밥,건새우미역국,매운소불고기,1252.0
1131,2020-10-06,화,3008,64,183,279.0,단호박카레라이스,통계란꼬치어묵탕,두부강정,977.0
1132,2020-10-07,수,3008,54,232,292.0,밥,꽃게탕,바베큐장각오븐구이,880.0
1133,2020-10-08,목,3008,88,225,249.0,밥,우거지된장국,하와이언치즈함박스테이크,923.0
1134,2020-10-12,월,3008,105,215,221.0,밥,김칫국,훈제오리볶음,1096.0
1135,2020-10-13,화,3008,72,248,188.0,밥,순남시래기국,장어고추장양념구이,839.0
1136,2020-10-14,수,3008,68,267,171.0,밥,두부된장찌개,해물보쌈&채소숙회,797.0
1137,2020-10-15,목,3008,97,269,175.0,밥,홍합살무국,돈갈비양념구이,793.0
1138,2020-10-16,금,3008,180,270,180.0,밥,매운쇠고기국,갈릭순살치킨,660.0
1139,2020-10-19,월,3008,143,211,135.0,밥,얼갈이된장국,쭈꾸미삼겹살볶음,1035.0
1140,2020-10-20,화,3008,84,241,144.0,밥,유부김칫국,치킨까스&소스,851.0
1141,2020-10-21,수,3008,107,239,160.0,밥,미역미소시루국,연어스테이크,887.0
1142,2020-10-22,목,3008,116,271,162.0,밥,밥,된장찌개,799.0
1143,2020-10-23,금,3008,223,283,135.0,밥,북엇국,춘천닭갈비,648.0
1144,2020-10-26,월,3008,156,228,144.0,밥,맑은콩나물국,묵은지닭볶음탕,1069.0
1145,2020-10-27,화,3008,105,265,136.0,밥,쇠고기미역국,오삼불고기,839.0
1146,2020-10-28,수,3008,105,287,138.0,밥,삼계탕,고기완자전,791.0
1147,2020-10-29,목,3008,131,298,137.0,밥,고구마순등뼈탕,깐풍기,667.0
1148,2020-10-30,금,3008,340,298,107.0,밥,건새우아욱국,쇠고기숙주볶음,398.0
1149,2020-11-02,월,3021,162,213,132.0,밥,돼지김치찌개,짜파치킨,1150.0
1150,2020-11-03,화,3021,100,270,107.0,밥,동태매운탕,대패삼겹살볶음,810.0
1151,2020-11-04,수,3021,112,283,123.0,전주비빔밥,바지락냉이국,찰떡떡갈비조림,789.0
1152,2020-11-05,목,3021,114,306,116.0,밥,홍합국,쇠고기낙지볶음,596.0
1153,2020-11-06,금,3021,266,305,119.0,밥,근대된장국,수제탕수육,459.0
1154,2020-11-09,월,3021,144,241,131.0,밥,아욱된장국,매운족발볶음,1076.0
1155,2020-11-10,화,3021,104,289,124.0,밥,미역국,동파육,784.0
1156,2020-11-11,수,3021,105,303,115.0,밥,한방설렁탕,골뱅이채소무침,747.0
1157,2020-11-12,목,3021,125,308,105.0,밥,북엇국,해물돼지갈비찜,678.0
1158,2020-11-13,금,3021,317,292,116.0,밥,시금치된장국,안동찜닭,529.0
1159,2020-11-16,월,3021,164,217,128.0,밥,호박된장찌개,오리주물럭,1068.0
1160,2020-11-17,화,3021,112,274,119.0,밥,미소장국,알리오올리오파스타,784.0
1161,2020-11-18,수,3021,93,282,123.0,밥,순두부찌개,요거닭,774.0
1162,2020-11-19,목,3021,144,277,110.0,밥,얼갈이된장국,쇠고기당면볶음,653.0
1163,2020-11-20,금,3021,343,292,147.0,밥,황태채국,제육고추장불고기,747.0
1164,2020-11-23,월,3021,198,208,261.0,밥,어묵매운탕,버터치킨카레소스,1292.0
1165,2020-11-24,화,3021,202,181,357.0,밥,불낙찌개,코다리강정,1156.0
1166,2020-11-25,수,3021,206,191,387.0,밥,콩비지김치찌개,해물누룽지탕,1146.0
1167,2020-11-26,목,3021,230,219,391.0,밥,조갯살아욱국,돼지간장불고기,1034.0
1168,2020-11-27,금,3021,406,235,301.0,밥,팽이된장국,오징어볶음,895.0
1169,2020-11-30,월,3021,253,148,345.0,밥,굴미역국,닭간장조림,1273.0
1170,2020-12-01,화,2990,204,161,408.0,밥,김치두부국,LA갈비구이,1324.0
1171,2020-12-02,수,2990,223,157,398.0,바지락비빔밥,팽이장국,메밀전병,1188.0
1172,2020-12-03,목,2990,242,219,361.0,밥,된장찌개,오향장육,1059.0
1173,2020-12-04,금,2990,427,233,292.0,밥,육개장,교촌윙,858.0
1174,2020-12-07,월,2990,211,185,339.0,밥,유부주머니국,삼겹살김치볶음,1317.0
1175,2020-12-08,화,2990,172,182,377.0,밥,우거지국,훈제오리마늘볶음,1138.0
1176,2020-12-09,수,2990,199,191,419.0,밥,호박고추장찌개,만가닥버섯불고기,994.0
1177,2020-12-10,목,2990,212,229,337.0,밥,북엇국,제육고추장불고기,975.0
1178,2020-12-11,금,2990,398,228,292.0,밥,근대국,닭다리살스테이크,742.0
1179,2020-12-14,월,2990,221,142,336.0,밥,누룽지장각백숙,캔꽁치튀김,1329.0
1180,2020-12-15,화,2990,203,179,400.0,밥,굴떡국,콩나물파채불고기,1202.0
1181,2020-12-16,수,2990,195,187,359.0,밥,돈갈비김치찌개,해물완자전,1135.0
1182,2020-12-17,목,2990,226,184,334.0,밥,인도커리&난,탄두리치킨,1096.0
1183,2020-12-18,금,2990,403,196,307.0,밥,동태알탕,수제돈까스&소스,917.0
1184,2020-12-21,월,2990,248,153,339.0,밥,바지락살무국,오삼불고기,1256.0
1185,2020-12-22,화,2990,270,171,330.0,밥,매운쇠고기샤브샤브,하와이언함박스테이크,984.0
1186,2020-12-23,수,2990,402,193,324.0,밥,건새우아욱국,국물쪼리닭,768.0
1187,2020-12-24,목,2990,777,160,273.0,뿌리채소영양밥&달래양념장,호박된장국,오리대패불고기,591.0
1188,2021-01-04,월,2983,92,91,340.0,밥,소고기떡국,봉추찜닭,1405.0
1189,2021-01-05,화,2983,99,156,390.0,밥,유부된장국,돈육도라지고추장볶음,1128.0
1190,2021-01-06,수,2983,85,156,433.0,밥,오리들깨탕,꽁치한마리레몬구이,1014.0
1191,2021-01-07,목,2983,98,182,421.0,밥,아욱된장국,목살스테이크,1040.0
1192,2021-01-08,금,2983,255,218,373.0,밥,콩나물맑은국,매운소고기낙지볶음,726.0
1193,2021-01-11,월,2983,105,158,369.0,밥,미역국,오리대패불고기,1257.0
1194,2021-01-12,화,2983,83,168,404.0,밥,된장찌개,허니순살치킨,963.0
1195,2021-01-13,수,2983,80,175,393.0,밥,시금치된장국,돈육두루치기,913.0
1196,2021-01-14,목,2983,90,205,370.0,밥,콩나물김칫국,소갈비찜,1038.0
1197,2021-01-15,금,2983,229,222,339.0,밥,뼈없는감자탕,고등어구이*와사비장,702.0
1198,2021-01-18,월,2983,67,163,357.0,밥,어묵국,춘천닭갈비,1277.0
1199,2021-01-19,화,2983,62,176,372.0,밥,맑은콩나물국,삼겹살김치찜,1038.0
1200,2021-01-20,수,2983,75,198,391.0,밥,아욱국,수제함박스테이크,1093.0
1201,2021-01-21,목,2983,92,231,351.0,밥,냉이된장국,동파육,832.0
1202,2021-01-22,금,2983,255,248,303.0,전주비빔밥*약고추장,계란파국,요거닭,579.0
1203,2021-01-25,월,2983,107,153,327.0,밥,전주식콩나물해장국,돈육간장불고기,1145.0
1204,2021-01-26,화,2983,69,183,362.0,밥,들깨미역국,교촌간장치킨,1015.0
